Date,Category,Sales,Quantity,Profit,Region,Month
6/17/2023,Clothing,551.0412234729763,10.0,140.5358904480092,East,6
6/17/2023,Home Goods,804.9928196779306,16.0,232.8120872,West,6
6/17/2023,Sports,1062.1801988196833,11.0,295.93179289143336,East,6
6/17/2023,Books,1020.8033011108752,15.0,393.4451195,East,6
6/18/2023,Electronics,1529.712779935121,19.0,439.1723298959756,East,6
6/18/2023,Clothing,811.6350356674632,2.0,146.27335989205858,South,6
6/18/2023,Home Goods,728.5256043831969,10.0,171.35355140098096,West,6
6/18/2023,Sports,1436.5181747445308,16.0,395.1388743427237,East,6
6/18/2023,Books,1196.6804282648525,4.0,459.5493600807341,South,6
6/19/2023,Electronics,539.0429155168649,10.0,152.9143171423752,East,6
6/19/2023,Clothing,1165.442882571857,4.0,361.6857332581347,North,6
6/19/2023,Home Goods,1102.176764920149,13.0,245.17426956285877,North,6
6/19/2023,Sports,1186.3655640817142,9.0,278.8863962198206,North,6
6/19/2023,Books,951.1361267621676,10.0,208.97468461533776,North,6
6/20/2023,Electronics,1427.3386039397903,6.0,561.0897831104835,North,6
6/20/2023,Clothing,1209.2870112197315,10.0,123.94706054280572,South,6
6/20/2023,Home Goods,1218.4146587289524,15.0,216.4068830287038,North,6
6/20/2023,Sports,903.1526608760174,9.0,209.0938344484603,East,6
6/20/2023,Books,1524.8751712616263,9.0,263.2035553241432,West,6
6/21/2023,Electronics,1414.436223607146,13.0,180.2238509998032,North,6
6/21/2023,Clothing,708.0653919336039,1.0,213.73768171743563,South,6
6/21/2023,Home Goods,436.7671344291673,16.0,87.31431942994541,South,6
6/21/2023,Sports,1149.9055330908802,13.0,386.4037348623455,East,6
6/21/2023,Books,1141.6006812757823,10.0,290.06168432130886,East,6
6/22/2023,Electronics,1046.3010061193231,19.0,346.55870627556203,North,6
6/22/2023,Clothing,1513.581158745109,9.0,244.9961495567095,East,6
6/22/2023,Home Goods,484.66177125752176,1.0,178.6481835629932,North,6
6/22/2023,Sports,1085.4605930471253,18.0,364.94933600957256,North,6
6/22/2023,Books,1299.798913371926,6.0,296.71861600838787,West,6
6/23/2023,Electronics,928.8769027343266,18.0,273.8298431922008,North,6
6/23/2023,Clothing,881.0692511705755,11.0,246.3942055815381,North,6
6/23/2023,Home Goods,1418.9885438521935,4.0,393.1588688479794,East,6
6/23/2023,Sports,995.8486761717288,4.0,162.3321025190724,North,6
6/23/2023,Books,793.0816677807478,3.0,176.7789474539532,South,6
6/24/2023,Electronics,1221.1873949641156,16.0,311.3140254997984,North,6
6/24/2023,Clothing,952.4149968846036,10.0,364.5457853830844,South,6
6/24/2023,Home Goods,1040.7155771643995,19.0,138.55000585660773,North,6
6/24/2023,Sports,1049.4730430279672,1.0,202.4874936,West,6
6/24/2023,Books,1560.884599151355,13.0,300.2185919211731,West,6
6/25/2023,Electronics,404.30135308020544,5.0,80.06087086350396,South,6
6/25/2023,Clothing,576.9576985,16.0,209.375542841126,North,6
6/25/2023,Home Goods,765.8379705312024,9.0,94.42187334723504,North,6
6/25/2023,Sports,579.7978026644311,5.0,175.72641382109484,North,6
6/25/2023,Books,1004.299617953247,12.0,359.16695309409585,East,6
6/26/2023,Electronics,936.1575215555184,9.0,138.65393649644275,North,6
6/26/2023,Clothing,988.787842060416,13.0,313.0292371047132,West,6
6/26/2023,Home Goods,874.7899559184747,17.0,281.8466904348603,North,6
6/26/2023,Sports,911.4730257,2.0,236.5880670313605,West,6
6/26/2023,Books,626.2847870660846,1.0,127.49215911351835,South,6
6/27/2023,Electronics,1016.4802332999546,11.0,324.99328818306634,East,6
6/27/2023,Clothing,787.1260435752482,19.0,131.22051657272203,North,6
6/27/2023,Home Goods,622.4485267973996,10.0,175.7332813547567,South,6
6/27/2023,Sports,847.4831886225795,19.0,170.09169797058968,South,6
6/27/2023,Books,801.7773891894075,8.0,317.40282343912185,North,6
6/28/2023,Electronics,524.2050063286125,19.0,159.19767820486084,West,6
6/28/2023,Clothing,436.0226844582865,15.0,142.17757461316296,North,6
6/28/2023,Home Goods,209.2756782949367,1.0,60.56975473736356,West,6
6/28/2023,Sports,1001.0126519791482,15.0,134.75471423542572,North,6
6/28/2023,Books,1227.2988618819927,7.0,175.32282044188443,South,6
6/29/2023,Electronics,997.7453907187664,17.0,161.51066784368376,North,6
6/29/2023,Clothing,1224.7269532759208,17.0,472.0497044455514,North,6
6/29/2023,Home Goods,1332.6365147426095,17.0,377.6704951480354,East,6
6/29/2023,Sports,986.2899306709662,15.0,360.6723498295535,East,6
6/29/2023,Books,770.5024153731617,16.0,79.35684299265755,West,6
6/30/2023,Electronics,1315.328536209799,16.0,211.8085939367107,West,6
6/30/2023,Clothing,1246.2277911943918,19.0,231.36547204354855,East,6
6/30/2023,Home Goods,604.2258416203698,2.0,133.7578352347189,East,6
6/30/2023,Sports,939.1058087813028,3.0,97.6766815777844,South,6
6/30/2023,Books,1371.2314404052418,19.0,252.6693985523806,South,6
7/1/2023,Electronics,862.8095035,8.0,313.3768429994566,West,7
7/1/2023,Clothing,1171.5634198535067,15.0,140.5517820683922,North,7
7/1/2023,Home Goods,775.3649234067951,17.0,94.77411593031653,South,7
7/1/2023,Sports,1087.7954162201795,10.0,213.5871568722567,East,7
7/1/2023,Books,1002.3990698851798,3.0,205.64834425174945,West,7
7/2/2023,Electronics,1463.827050470412,4.0,350.2521759664272,West,7
7/2/2023,Clothing,1243.3429777329734,11.0,369.2962957,East,7
7/2/2023,Home Goods,945.0418245334224,2.0,282.09998060569217,North,7
7/2/2023,Sports,1195.348438195694,9.0,121.44028027203385,West,7
7/2/2023,Books,1031.1816502446698,9.0,283.6925872245864,North,7
7/3/2023,Electronics,826.2842356158238,16.0,268.9754302580698,East,7
7/3/2023,Clothing,1337.888967797244,3.0,403.1691505665318,West,7
7/3/2023,Home Goods,1231.976296395115,12.0,397.5291294,East,7
7/3/2023,Sports,630.5593754217375,6.0,204.9275972,North,7
7/3/2023,Books,1392.2452568630033,16.0,456.1198678,East,7
7/4/2023,Electronics,1440.7070192622302,10.0,394.23798813274607,South,7
7/4/2023,Clothing,892.6168505796057,10.0,171.44612705688183,North,7
7/4/2023,Home Goods,703.6507957238603,8.0,194.59566934599843,North,7
7/4/2023,Sports,1279.9697344946903,8.0,358.3037127,South,7
7/4/2023,Books,1255.1943003346753,12.0,406.3390472949709,West,7
7/5/2023,Electronics,952.9773772653172,17.0,262.45037666761664,South,7
7/5/2023,Clothing,1346.765525,18.0,521.9381048592426,North,7
7/5/2023,Home Goods,873.7183342923146,6.0,227.14529073038645,East,7
7/5/2023,Sports,1051.5518019380593,1.0,271.94951488329014,West,7
7/5/2023,Books,1165.9753659954351,14.0,193.10264167379583,West,7
7/6/2023,Electronics,1184.207694177544,6.0,397.9085904595278,South,7
7/6/2023,Clothing,1158.517843560316,5.0,375.76708412376,North,7
7/6/2023,Home Goods,861.9771237599505,6.0,193.57617807592948,West,7
7/6/2023,Sports,980.0837147230084,3.0,340.38118017403264,West,7
7/6/2023,Books,1028.6032598323925,6.0,235.23691577639423,South,7
7/7/2023,Electronics,920.9655351753252,8.0,295.5089815603639,East,7
7/7/2023,Clothing,859.255291,6.0,110.39315092645224,West,7
7/7/2023,Home Goods,1193.388473895309,12.0,236.28110200554005,East,7
7/7/2023,Sports,1180.739829,3.0,471.4558223683693,East,7
7/7/2023,Books,1312.5556431244086,15.0,250.9725592471229,North,7
7/8/2023,Electronics,1364.4391170683157,11.0,142.0511631143481,West,7
7/8/2023,Clothing,820.7294092699101,16.0,158.94156318602458,South,7
7/8/2023,Home Goods,1400.4709743530332,15.0,355.00638914160305,South,7
7/8/2023,Sports,1188.9249635196022,3.0,453.6035542068114,North,7
7/8/2023,Books,1074.7925786925186,4.0,426.9116396331455,East,7
7/9/2023,Electronics,1313.526542225426,19.0,305.6420500991291,South,7
7/9/2023,Clothing,1070.124152926873,16.0,298.62409804588566,West,7
7/9/2023,Home Goods,678.4075251177462,11.0,256.94132519060884,East,7
7/9/2023,Sports,1455.0840369125935,5.0,571.5403502571386,West,7
7/9/2023,Books,1405.3407739783688,18.0,414.3684919921147,North,7
7/10/2023,Electronics,1210.5547856476278,14.0,140.42968048265038,East,7
7/10/2023,Clothing,981.4141762,18.0,204.8499889880844,South,7
7/10/2023,Home Goods,1167.487502426739,12.0,291.9977702960232,North,7
7/10/2023,Sports,951.8886998252656,9.0,115.12160629294804,South,7
7/10/2023,Books,1121.2304965027026,4.0,251.3218419726976,West,7
7/11/2023,Electronics,693.4077669,12.0,78.14891617876191,South,7
7/11/2023,Clothing,1285.779518394672,14.0,151.95531655567626,South,7
7/11/2023,Home Goods,1142.1079410196685,16.0,122.7650302641403,East,7
7/11/2023,Sports,1253.9554275182013,6.0,327.00715302902285,West,7
7/11/2023,Books,1149.9299315488067,13.0,168.01317226813094,North,7
7/12/2023,Electronics,1133.3858117204236,11.0,314.91357593374244,West,7
7/12/2023,Clothing,1312.2728050918338,11.0,151.69454433559125,West,7
7/12/2023,Home Goods,1061.9939314295016,16.0,326.2487107990402,East,7
7/12/2023,Sports,1221.547249781902,7.0,305.9642500158509,East,7
7/12/2023,Books,950.0592615294312,9.0,379.23645697841647,West,7
7/13/2023,Electronics,1063.5636035955467,5.0,392.6780625488272,East,7
7/13/2023,Clothing,1487.629557747634,15.0,526.9427554937361,South,7
7/13/2023,Home Goods,1422.2579372615116,14.0,285.281780777558,East,7
7/13/2023,Sports,395.4382034933757,17.0,140.68276654446262,South,7
7/13/2023,Books,624.5758382547319,19.0,165.8643213536381,South,7
7/14/2023,Electronics,946.9677510652654,6.0,362.41879712982256,West,7
7/14/2023,Clothing,535.4145103,15.0,77.19749316,East,7
7/14/2023,Home Goods,876.5830509917528,8.0,145.43567969264507,West,7
7/14/2023,Sports,854.7851090838944,10.0,151.24475258455118,North,7
7/14/2023,Books,593.7159836693555,4.0,96.865998792726,South,7
7/15/2023,Electronics,699.0663951880065,4.0,100.71909336693898,West,7
7/15/2023,Clothing,853.3450471771691,11.0,229.5690259288628,West,7
7/15/2023,Home Goods,916.4701352,5.0,223.20523362936532,South,7
7/15/2023,Sports,650.2985229134006,3.0,65.64261026045114,West,7
7/15/2023,Books,1005.4124945902296,17.0,233.78248209920773,East,7
7/16/2023,Electronics,1274.6170826680486,10.0,235.2633566715432,South,7
7/16/2023,Clothing,835.1379176213395,9.0,131.2985429960139,North,7
7/16/2023,Home Goods,1549.767113043761,8.0,463.7841027081706,South,7
7/16/2023,Sports,1244.245529,15.0,141.20747466193583,East,7
7/16/2023,Books,916.3349818,18.0,221.0751672575822,North,7
7/17/2023,Electronics,1253.5473913552964,12.0,307.06177236342444,East,7
7/17/2023,Clothing,759.5623087810816,16.0,168.65430902834402,East,7
7/17/2023,Home Goods,1099.243277577927,7.0,259.6379351501335,North,7
7/17/2023,Sports,1277.619427239017,13.0,492.43726068786367,North,7
7/17/2023,Books,1009.5344704484772,6.0,272.8955362248462,North,7
7/18/2023,Electronics,1329.2874894583492,4.0,519.8452604941375,West,7
7/18/2023,Clothing,1011.4901762567272,13.0,301.9299975,South,7
7/18/2023,Home Goods,1069.778472468345,3.0,165.65662350410452,South,7
7/18/2023,Sports,934.0748512471814,16.0,173.4691612536302,North,7
7/18/2023,Books,1468.2849397297202,6.0,311.8115574599104,East,7
7/19/2023,Electronics,1610.5098104097733,10.0,338.5568928870456,East,7
7/19/2023,Clothing,1371.4713821939297,5.0,209.2000507,North,7
7/19/2023,Home Goods,736.9022216468344,9.0,129.54284854120755,North,7
7/19/2023,Sports,891.8056263801425,4.0,89.35537190515979,East,7
7/19/2023,Books,1161.6757555431204,10.0,392.3890290965961,West,7
7/20/2023,Electronics,604.2034258660711,4.0,143.49654838812674,East,7
7/20/2023,Clothing,817.6154658144446,13.0,104.7634880408718,South,7
7/20/2023,Home Goods,1042.6276736861034,15.0,388.4104684252316,East,7
7/20/2023,Sports,1172.4103784996046,5.0,281.2493192156354,North,7
7/20/2023,Books,1259.3589725622387,18.0,319.7218363867684,South,7
7/21/2023,Electronics,1455.665974435799,7.0,553.9560535,South,7
7/21/2023,Clothing,1351.498693534165,13.0,408.58494385736407,South,7
7/21/2023,Home Goods,890.3992140962588,16.0,179.97057601965227,West,7
7/21/2023,Sports,1210.397501370328,10.0,401.9316419164606,North,7
7/21/2023,Books,661.8707644459123,1.0,235.5562300370087,North,7
7/22/2023,Electronics,913.7657441798932,3.0,297.9974865515051,West,7
7/22/2023,Clothing,1086.1986713209028,9.0,218.1109934409404,West,7
7/22/2023,Home Goods,829.0501215283724,8.0,152.8063110122507,South,7
7/22/2023,Sports,1098.8526206719027,12.0,235.07254891640173,West,7
7/22/2023,Books,1573.7228229750394,1.0,269.23249657619,North,7
7/23/2023,Electronics,1259.2462640412657,8.0,476.93123057487537,South,7
7/23/2023,Clothing,569.6603974,13.0,198.27461268689453,South,7
7/23/2023,Home Goods,682.8001548475809,8.0,227.0810430760289,East,7
7/23/2023,Sports,497.9545600971656,19.0,93.68157164758104,West,7
7/23/2023,Books,802.9945629669667,19.0,233.7745305538248,East,7
7/24/2023,Electronics,1473.435417268655,6.0,278.0319035933151,South,7
7/24/2023,Clothing,1295.6349056845656,5.0,473.49824365662704,West,7
7/24/2023,Home Goods,1203.1440599072891,4.0,468.0327801192389,West,7
7/24/2023,Sports,926.4098376002408,17.0,288.92300158760827,East,7
7/24/2023,Books,1416.9892205812607,3.0,202.17116445861112,West,7
7/25/2023,Electronics,908.8720655440676,1.0,115.1512863405064,West,7
7/25/2023,Clothing,859.4698455,4.0,137.12611251979172,East,7
7/25/2023,Home Goods,653.5915772101403,9.0,112.41566577464116,West,7
7/25/2023,Sports,671.3797290972291,14.0,157.5282704648678,East,7
7/25/2023,Books,1089.5175539698914,2.0,170.85599141455765,West,7
7/26/2023,Electronics,1622.6912626497517,8.0,443.5907840644672,East,7
7/26/2023,Clothing,888.3182547143202,5.0,119.4246872901592,East,7
7/26/2023,Home Goods,1190.6338084943072,15.0,262.79892997087694,East,7
7/26/2023,Sports,664.7745479459811,18.0,245.08167105181568,East,7
7/26/2023,Books,686.9995470848992,16.0,124.6835164611066,North,7
7/27/2023,Electronics,681.1100031925016,2.0,105.8375044,South,7
7/27/2023,Clothing,1305.5719909558122,1.0,176.35282701522465,North,7
7/27/2023,Home Goods,1087.343292470812,15.0,418.5944390833673,South,7
7/27/2023,Sports,589.5054883501568,5.0,121.75616546632784,East,7
7/27/2023,Books,1596.1827997692424,16.0,263.9649195864636,East,7
7/28/2023,Electronics,1163.043813601028,3.0,314.0004036972451,East,7
7/28/2023,Clothing,1059.943130115614,3.0,236.63985859824564,South,7
7/28/2023,Home Goods,1140.014870201555,5.0,147.77005224667738,North,7
7/28/2023,Sports,1151.9100932578765,5.0,156.21367090932523,North,7
7/28/2023,Books,572.6249080806724,16.0,191.85798934063163,West,7
7/29/2023,Electronics,1132.8356575965558,19.0,337.1492145909886,West,7
7/29/2023,Clothing,1130.4493662300536,13.0,305.6647919537824,East,7
7/29/2023,Home Goods,903.1746921644694,9.0,98.92792606451091,South,7
7/29/2023,Sports,427.6577326367827,12.0,109.94051599639894,South,7
7/29/2023,Books,741.8844967661494,8.0,294.40167596857435,North,7
7/30/2023,Electronics,1145.8108868252912,10.0,397.6716208188386,North,7
7/30/2023,Clothing,535.8088033184904,6.0,197.58766964289043,West,7
7/30/2023,Home Goods,1346.069028597958,17.0,359.6604542820059,North,7
7/30/2023,Sports,844.4176062909116,17.0,295.86474895585656,West,7
7/30/2023,Books,1370.1451696267882,14.0,212.1008224297358,West,7
7/31/2023,Electronics,980.5997410028824,15.0,340.35350391557887,East,7
7/31/2023,Clothing,785.6456402782784,3.0,82.51391929931252,North,7
7/31/2023,Home Goods,1269.0923315861423,17.0,287.1046775356461,South,7
7/31/2023,Sports,991.9504469,6.0,147.17136646433607,West,7
7/31/2023,Books,845.8484149471684,18.0,331.01877819630755,North,7
8/1/2023,Electronics,783.8755429588488,15.0,222.49425478711595,East,8
8/1/2023,Clothing,771.3152476008055,15.0,230.26330143349895,North,8
8/1/2023,Home Goods,632.8053799770489,3.0,139.82614919658369,West,8
8/1/2023,Sports,1202.7090848183163,12.0,414.2145740326625,North,8
8/1/2023,Books,1273.7450168642245,18.0,167.83156725778366,West,8
8/2/2023,Electronics,957.6120810381716,4.0,214.4589063131364,South,8
8/2/2023,Clothing,471.5899667580087,15.0,103.07909490329276,West,8
8/2/2023,Home Goods,1089.972231510179,8.0,160.27367145400993,West,8
8/2/2023,Sports,1029.720722777023,2.0,275.0509202613982,South,8
8/2/2023,Books,544.8081352964521,8.0,136.5987555625958,East,8
8/3/2023,Electronics,736.9208647649036,2.0,269.6058378334259,West,8
8/3/2023,Clothing,665.5648285850455,12.0,249.5376676484942,South,8
8/3/2023,Home Goods,655.1112403147558,10.0,127.38490589637968,South,8
8/3/2023,Sports,704.8201350669826,5.0,235.61373026358933,East,8
8/3/2023,Books,1232.546648210435,13.0,366.5797042299394,South,8
8/4/2023,Electronics,1165.9120257557074,6.0,446.4888631197426,North,8
8/4/2023,Clothing,409.8790889238543,6.0,71.87261805690858,South,8
8/4/2023,Home Goods,664.8440614878994,15.0,163.0238671300451,West,8
8/4/2023,Sports,1149.8233207583808,6.0,227.16295737087376,East,8
8/4/2023,Books,915.8269966165572,3.0,319.2082394809762,East,8
8/5/2023,Electronics,1452.290067674105,5.0,518.6962857,West,8
8/5/2023,Clothing,792.3543363769329,6.0,183.9625372617241,North,8
8/5/2023,Home Goods,1404.00091712646,11.0,331.79482540314905,South,8
8/5/2023,Sports,857.6963674289582,3.0,342.4668779556674,West,8
8/5/2023,Books,1384.7090422346812,17.0,264.9609732405917,North,8
8/6/2023,Electronics,1326.321952970124,10.0,380.42364829816967,East,8
8/6/2023,Clothing,968.5860224123986,2.0,146.5285852731282,West,8
8/6/2023,Home Goods,188.95596107152835,15.0,61.82353599609981,South,8
8/6/2023,Sports,1282.8538515198188,9.0,148.4484977539762,East,8
8/6/2023,Books,1333.104693974288,16.0,198.50693314767489,East,8
8/7/2023,Electronics,1190.8712126136777,13.0,227.9097742971057,North,8
8/7/2023,Clothing,846.7914190737512,2.0,320.03562016490764,South,8
8/7/2023,Home Goods,952.5208355788028,3.0,103.43969383516888,South,8
8/7/2023,Sports,992.2536444854924,16.0,102.5898593852657,West,8
8/7/2023,Books,670.2811538285055,10.0,185.3365370442961,North,8
8/8/2023,Electronics,756.3745204169306,4.0,296.60479823214,South,8
8/8/2023,Clothing,1017.332309204054,15.0,184.59250668356825,East,8
8/8/2023,Home Goods,785.2989958847082,15.0,199.4305477022358,East,8
8/8/2023,Sports,970.2717099276192,11.0,331.53664418707206,North,8
8/8/2023,Books,819.1538032648116,17.0,137.47343958354452,North,8
8/9/2023,Electronics,567.4466722000863,16.0,113.2620653924061,East,8
8/9/2023,Clothing,1257.1992296681854,13.0,454.0879965040385,North,8
8/9/2023,Home Goods,420.3498512421851,4.0,129.5273039228944,West,8
8/9/2023,Sports,797.3556468880216,19.0,131.4641386,North,8
8/9/2023,Books,1182.5326208422575,6.0,241.19837364073717,South,8
8/10/2023,Electronics,1214.295680762096,16.0,183.83038630196356,South,8
8/10/2023,Clothing,971.0128989955332,2.0,153.4497538392641,South,8
8/10/2023,Home Goods,875.2099216157924,4.0,320.17439831343535,West,8
8/10/2023,Sports,778.9594884035864,19.0,174.01268833808103,South,8
8/10/2023,Books,889.9805355882943,15.0,300.0624136963641,West,8
8/11/2023,Electronics,1293.5266336084103,18.0,146.92961172283609,East,8
8/11/2023,Clothing,1156.6427637801808,11.0,240.7463447477841,South,8
8/11/2023,Home Goods,983.5056570097304,7.0,132.95427234597557,South,8
8/11/2023,Sports,860.2533763241173,3.0,235.14347738512413,North,8
8/11/2023,Books,889.9517002278767,10.0,203.1278590153937,West,8
8/12/2023,Electronics,1449.3329623726067,17.0,362.6423510678188,West,8
8/12/2023,Clothing,1278.4135213017075,4.0,359.18005826968573,East,8
8/12/2023,Home Goods,1162.848505381203,18.0,204.7488239694123,North,8
8/12/2023,Sports,714.3050857783609,10.0,241.03443831749604,South,8
8/12/2023,Books,796.9014584624406,4.0,104.2767693509494,South,8
8/13/2023,Electronics,843.8853639392814,11.0,298.7912564747546,West,8
8/13/2023,Clothing,918.563279364378,3.0,278.2742673553449,North,8
8/13/2023,Home Goods,698.1191937023546,10.0,214.8156683608973,West,8
8/13/2023,Sports,896.8071785698612,1.0,257.92089347442584,North,8
8/13/2023,Books,624.3476658,16.0,102.2058329383836,North,8
8/14/2023,Electronics,1229.7428473978653,18.0,139.57464046075756,North,8
8/14/2023,Clothing,521.7014520155626,9.0,125.00023143536622,North,8
8/14/2023,Home Goods,1508.0699408584874,10.0,187.7239671413962,South,8
8/14/2023,Sports,981.3672010239446,2.0,223.67272868307973,West,8
8/14/2023,Books,1368.651788521766,4.0,208.574533853368,East,8
8/15/2023,Electronics,1350.0663627069569,2.0,155.42643331766212,West,8
8/15/2023,Clothing,1152.8608886307793,5.0,314.8052211764873,North,8
8/15/2023,Home Goods,982.8728662559594,14.0,124.7885422883906,South,8
8/15/2023,Sports,940.6847973167112,14.0,319.8910635263532,South,8
8/15/2023,Books,679.7095448197067,4.0,270.1410904744602,South,8
8/16/2023,Electronics,916.1295087,14.0,307.2981497926156,North,8
8/16/2023,Clothing,1033.3830304159826,1.0,362.98534845690034,West,8
8/16/2023,Home Goods,1045.7304300622557,18.0,286.90516512560487,East,8
8/16/2023,Sports,1195.7939221531235,8.0,165.41703817876123,East,8
8/16/2023,Books,658.6937630347797,14.0,209.8818440344568,West,8
8/17/2023,Electronics,974.9819136613348,5.0,127.75210873949564,West,8
8/17/2023,Clothing,186.3117622201155,8.0,8.140877157733506,South,8
8/17/2023,Home Goods,725.1177698308825,19.0,104.75431165332496,South,8
8/17/2023,Sports,1406.6328403316488,8.0,518.0928597160874,West,8
8/17/2023,Books,1182.5223261397678,6.0,406.4062414118016,East,8
8/18/2023,Electronics,1828.1773275777598,2.0,516.2591156,West,8
8/18/2023,Clothing,837.9240989992697,1.0,162.95573608204757,East,8
8/18/2023,Home Goods,596.2504646372734,11.0,208.0418398,South,8
8/18/2023,Sports,1425.559403544411,16.0,568.3287227457021,South,8
8/18/2023,Books,253.6574030394762,3.0,87.19274014903503,South,8
8/19/2023,Electronics,403.79794694192674,2.0,121.84691028553904,South,8
8/19/2023,Clothing,922.7619445265724,8.0,179.54348056523264,East,8
8/19/2023,Home Goods,1404.4443545820914,5.0,384.18259666342414,West,8
8/19/2023,Sports,770.5164277,13.0,136.39916726000487,East,8
8/19/2023,Books,999.964255432272,6.0,127.74556500846568,East,8
8/20/2023,Electronics,1325.0021313733946,13.0,400.2970829933319,North,8
8/20/2023,Clothing,862.1353176514731,13.0,306.0475189834117,East,8
8/20/2023,Home Goods,478.5665081363841,8.0,65.88182817832966,South,8
8/20/2023,Sports,458.0236082593333,11.0,83.98025408271567,North,8
8/20/2023,Books,1058.652745047237,19.0,370.2374953772498,East,8
8/21/2023,Electronics,1354.1472633918884,14.0,154.95194749958415,South,8
8/21/2023,Clothing,1683.5205959587684,11.0,189.35177017396185,East,8
8/21/2023,Home Goods,797.8226959811213,6.0,236.0636865767576,West,8
8/21/2023,Sports,542.4167396451801,1.0,213.2291749210276,West,8
8/21/2023,Books,1476.9516934542053,7.0,431.69770599678935,North,8
8/22/2023,Electronics,1172.2213662682004,4.0,184.01629584141563,South,8
8/22/2023,Clothing,790.2045376517015,19.0,295.0637627671583,South,8
8/22/2023,Home Goods,1348.737485977692,16.0,157.88917062902524,North,8
8/22/2023,Sports,845.5122222037929,4.0,184.98215141262236,North,8
8/22/2023,Books,1261.3227186536787,7.0,297.99392354071216,East,8
8/23/2023,Electronics,1245.438185874455,13.0,169.54673357306336,West,8
8/23/2023,Clothing,367.9448826,11.0,143.79158838388685,South,8
8/23/2023,Home Goods,957.6332393037248,1.0,241.1124146280719,South,8
8/23/2023,Sports,1402.0847711001973,3.0,417.0230064393004,North,8
8/23/2023,Books,1092.4256982277425,6.0,236.16312561473032,East,8
8/24/2023,Electronics,990.8843531470042,6.0,234.45804240512737,North,8
8/24/2023,Clothing,1051.758034876927,18.0,167.53639496675308,South,8
8/24/2023,Home Goods,1153.2588967444954,10.0,206.13485090189903,West,8
8/24/2023,Sports,460.97859610658406,1.0,63.63680757102296,North,8
8/24/2023,Books,1447.1138410578944,2.0,161.2459479313794,West,8
8/25/2023,Electronics,1649.5168203419807,9.0,213.74153438602136,West,8
8/25/2023,Clothing,1357.1645783030788,19.0,256.0160382287564,West,8
8/25/2023,Home Goods,1037.1752279027935,14.0,149.88022278227635,West,8
8/25/2023,Sports,762.4871948297215,16.0,203.9696666149472,East,8
8/25/2023,Books,1591.7626530369423,17.0,409.2406258349369,South,8
8/26/2023,Electronics,584.2036172803006,16.0,161.23270624136782,West,8
8/26/2023,Clothing,812.9271726393954,2.0,234.95866449968992,South,8
8/26/2023,Home Goods,697.4013056849635,4.0,233.65793881133135,North,8
8/26/2023,Sports,1178.736340479808,13.0,257.24837847870083,West,8
8/26/2023,Books,694.7784936130874,8.0,236.57575103432703,East,8
8/27/2023,Electronics,1790.0613820094811,5.0,184.6414167293323,South,8
8/27/2023,Clothing,1159.5234649376976,1.0,167.83203267096408,West,8
8/27/2023,Home Goods,823.0272106402731,15.0,233.00990728685923,East,8
8/27/2023,Sports,1253.2849684292253,12.0,145.84429864199558,East,8
8/27/2023,Books,946.7738685,6.0,156.1228530844422,North,8
8/28/2023,Electronics,593.3411501271196,12.0,67.94279099179671,South,8
8/28/2023,Clothing,587.8001357730082,4.0,121.04619139524884,North,8
8/28/2023,Home Goods,919.2991672350672,2.0,319.7135817562768,South,8
8/28/2023,Sports,269.74708424722223,16.0,97.07866603820727,East,8
8/28/2023,Books,546.9309263749308,19.0,157.34942239209323,North,8
8/29/2023,Electronics,1149.7269385159968,10.0,302.26256803764755,South,8
8/29/2023,Clothing,1169.0379862549717,15.0,336.2141416767589,East,8
8/29/2023,Home Goods,883.6900250774316,15.0,246.90541007437585,West,8
8/29/2023,Sports,875.9153003111072,15.0,312.21276816449824,North,8
8/29/2023,Books,287.07014309864087,15.0,72.25814529041483,North,8
8/30/2023,Electronics,898.3925980234375,3.0,109.0169803657178,East,8
8/30/2023,Clothing,1060.0718720384436,9.0,283.4230447192268,North,8
8/30/2023,Home Goods,1002.4837823000302,7.0,129.72371259004294,South,8
8/30/2023,Sports,205.2701370198822,10.0,78.78088595461605,South,8
8/30/2023,Books,1405.4508710368364,8.0,265.60736852610904,North,8
8/31/2023,Electronics,1193.5507376118455,14.0,207.38449265957968,North,8
8/31/2023,Clothing,1223.4974258842246,11.0,375.8803031478945,North,8
8/31/2023,Home Goods,1293.344665,18.0,390.2239996266624,East,8
8/31/2023,Sports,368.3059174479026,19.0,73.41955519516651,West,8
8/31/2023,Books,207.73069619688815,1.0,22.15770784157238,North,8
9/1/2023,Electronics,902.9686397366188,2.0,101.5193435,South,9
9/1/2023,Clothing,1459.0585596590054,16.0,196.1355224088317,North,9
9/1/2023,Home Goods,1199.4781486905222,13.0,180.9427511611427,West,9
9/1/2023,Sports,1148.859756208995,2.0,317.4404115672745,North,9
9/1/2023,Books,839.4049862297023,18.0,167.54182846739485,West,9
9/2/2023,Electronics,945.0548586840116,11.0,333.7239270262013,East,9
9/2/2023,Clothing,892.9980597460386,14.0,346.9161209,North,9
9/2/2023,Home Goods,849.4647421565404,19.0,273.44683682343646,South,9
9/2/2023,Sports,588.2603356347697,19.0,117.80372902532748,East,9
9/2/2023,Books,1281.4947147893513,1.0,448.2457475755832,East,9
9/3/2023,Electronics,723.6264665671281,17.0,280.15856361277525,East,9
9/3/2023,Clothing,924.9436500378512,16.0,280.00670004522686,South,9
